threads;size;schedule;time
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000065
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000075
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000059
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000063
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000070
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000058
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000056
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000055
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000065
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000123
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000070
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000066
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000055
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000058
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000059
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000052
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000068
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
4;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000191
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000119
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000116
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000099
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000099
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000082
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000072
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000057
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000066
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000074
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000068
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000074
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000074
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000065
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000058
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000068
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000056
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000065
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000065
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000058
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000063
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000063
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000054
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000056
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000068
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000063
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000056
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000050
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000053
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000056
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000063
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000066
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000066
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000057
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000058
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000063
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000058
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000066
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000054
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000056
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000064
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000051
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000070
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000060
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000054
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000061
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000058
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000059
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000059
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000062
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000055
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000053
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000056
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000055
5;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000053
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000196
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000103
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000120
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000103
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000117
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000127
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000094
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000082
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000095
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000079
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000070
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000071
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000075
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000072
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000075
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000070
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000065
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000082
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000072
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000072
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000101
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000080
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000080
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000074
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000079
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000082
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000069
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000080
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000294
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000133
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000079
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000075
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000102
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000206
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000113
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000112
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000100
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000070
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000085
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000080
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000073
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000080
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000075
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000067
6;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000192
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000095
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000100
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000094
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000099
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000082
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000079
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000091
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000099
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000072
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000078
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000102
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000074
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000096
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000080
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000085
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000094
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000097
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000085
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000085
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000075
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000103
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000106
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000082
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000104
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000079
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000107
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000103
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000075
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000100
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000085
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000080
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000082
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000096
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000095
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000076
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
7;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000263
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000124
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000127
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000111
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000111
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000102
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000121
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000122
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000116
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000103
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000100
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000114
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000107
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000094
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000097
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000091
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000095
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000094
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000094
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000099
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000091
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000095
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000081
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000085
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000093
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000090
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000104
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000097
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000096
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000088
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000084
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000092
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000087
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000099
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000095
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000089
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000104
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000086
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000085
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000098
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000077
8;1000;schedule(dynamic,size/(omp_get_num_threads()*100));0.000083
